Sender: LSF System <lsfadmin@e1014>
Subject: Job 7894025: <matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation> in cluster <euler> Done

Job <matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation> was submitted from host <euler04> by user <dojan> in cluster <euler>.
Job was executed on host(s) <e1014>, in queue <normal.4h>, as user <dojan> in cluster <euler>.
</cluster/home/dojan> was used as the home directory.
</cluster/home/dojan/cil/cil_2015_nstd_git/project/src> was used as the working directory.
Started at Wed Jun 10 11:41:36 2015
Results reported on Wed Jun 10 13:32:49 2015

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :               8484.95 sec.
    Max Memory :             695 MB
    Average Memory :         590.01 MB
    Total Requested Memory : 1024.00 MB
    Delta Memory :           329.00 MB
    (Delta: the difference between Total Requested Memory and Max Memory.)
    Max Swap :               2 MB
    Max Processes :          3
    Max Threads :            9

The output (if any) follows:


                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013b (8.2.0.701) 64-bit (glnxa64)
                              August 13, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
CompBias: l1 = 31, l2 = 73, RMSE: 1.001638
CompBias: l1 = 31, l2 = 74, RMSE: 1.001734
CompBias: l1 = 31, l2 = 75, RMSE: 1.001830
CompBias: l1 = 31, l2 = 76, RMSE: 1.001925
CompBias: l1 = 31, l2 = 77, RMSE: 1.002019
CompBias: l1 = 31, l2 = 78, RMSE: 1.002114
CompBias: l1 = 31, l2 = 79, RMSE: 1.002208
CompBias: l1 = 31, l2 = 80, RMSE: 1.002301
CompBias: l1 = 31, l2 = 81, RMSE: 1.002394
CompBias: l1 = 31, l2 = 82, RMSE: 1.002487
CompBias: l1 = 31, l2 = 83, RMSE: 1.002579
CompBias: l1 = 31, l2 = 84, RMSE: 1.002671
CompBias: l1 = 31, l2 = 85, RMSE: 1.002762
CompBias: l1 = 31, l2 = 86, RMSE: 1.002853
CompBias: l1 = 31, l2 = 87, RMSE: 1.002944
CompBias: l1 = 31, l2 = 88, RMSE: 1.003034
CompBias: l1 = 31, l2 = 89, RMSE: 1.003123
CompBias: l1 = 31, l2 = 90, RMSE: 1.003213
CompBias: l1 = 31, l2 = 91, RMSE: 1.003301
CompBias: l1 = 31, l2 = 92, RMSE: 1.003390
CompBias: l1 = 31, l2 = 93, RMSE: 1.003478
CompBias: l1 = 31, l2 = 94, RMSE: 1.003565
CompBias: l1 = 31, l2 = 95, RMSE: 1.003652
CompBias: l1 = 31, l2 = 96, RMSE: 1.003738
CompBias: l1 = 31, l2 = 97, RMSE: 1.003825
CompBias: l1 = 31, l2 = 98, RMSE: 1.003910
CompBias: l1 = 31, l2 = 99, RMSE: 1.003995
CompBias: l1 = 32, l2 = 00, RMSE: 0.997921
CompBias: l1 = 32, l2 = 01, RMSE: 0.997614
CompBias: l1 = 32, l2 = 02, RMSE: 0.997364
CompBias: l1 = 32, l2 = 03, RMSE: 0.997160
CompBias: l1 = 32, l2 = 04, RMSE: 0.996993
CompBias: l1 = 32, l2 = 05, RMSE: 0.996856
CompBias: l1 = 32, l2 = 06, RMSE: 0.996746
CompBias: l1 = 32, l2 = 07, RMSE: 0.996658
CompBias: l1 = 32, l2 = 08, RMSE: 0.996590
CompBias: l1 = 32, l2 = 09, RMSE: 0.996540
CompBias: l1 = 32, l2 = 10, RMSE: 0.996504
CompBias: l1 = 32, l2 = 11, RMSE: 0.996483
CompBias: l1 = 32, l2 = 12, RMSE: 0.996474
CompBias: l1 = 32, l2 = 13, RMSE: 0.996475
CompBias: l1 = 32, l2 = 14, RMSE: 0.996486
CompBias: l1 = 32, l2 = 15, RMSE: 0.996506
CompBias: l1 = 32, l2 = 16, RMSE: 0.996534
CompBias: l1 = 32, l2 = 17, RMSE: 0.996569
CompBias: l1 = 32, l2 = 18, RMSE: 0.996611
CompBias: l1 = 32, l2 = 19, RMSE: 0.996658
CompBias: l1 = 32, l2 = 20, RMSE: 0.996711
CompBias: l1 = 32, l2 = 21, RMSE: 0.996769
CompBias: l1 = 32, l2 = 22, RMSE: 0.996830
CompBias: l1 = 32, l2 = 23, RMSE: 0.996896
CompBias: l1 = 32, l2 = 24, RMSE: 0.996966
CompBias: l1 = 32, l2 = 25, RMSE: 0.997039
CompBias: l1 = 32, l2 = 26, RMSE: 0.997115
CompBias: l1 = 32, l2 = 27, RMSE: 0.997194
CompBias: l1 = 32, l2 = 28, RMSE: 0.997275
CompBias: l1 = 32, l2 = 29, RMSE: 0.997359
CompBias: l1 = 32, l2 = 30, RMSE: 0.997444
CompBias: l1 = 32, l2 = 31, RMSE: 0.997532
CompBias: l1 = 32, l2 = 32, RMSE: 0.997621
CompBias: l1 = 32, l2 = 33, RMSE: 0.997712
CompBias: l1 = 32, l2 = 34, RMSE: 0.997804
CompBias: l1 = 32, l2 = 35, RMSE: 0.997897
CompBias: l1 = 32, l2 = 36, RMSE: 0.997992
CompBias: l1 = 32, l2 = 37, RMSE: 0.998087
CompBias: l1 = 32, l2 = 38, RMSE: 0.998184
CompBias: l1 = 32, l2 = 39, RMSE: 0.998281
CompBias: l1 = 32, l2 = 40, RMSE: 0.998379
CompBias: l1 = 32, l2 = 41, RMSE: 0.998478
CompBias: l1 = 32, l2 = 42, RMSE: 0.998577
CompBias: l1 = 32, l2 = 43, RMSE: 0.998677
CompBias: l1 = 32, l2 = 44, RMSE: 0.998777
CompBias: l1 = 32, l2 = 45, RMSE: 0.998877
CompBias: l1 = 32, l2 = 46, RMSE: 0.998978
CompBias: l1 = 32, l2 = 47, RMSE: 0.999079
CompBias: l1 = 32, l2 = 48, RMSE: 0.999180
CompBias: l1 = 32, l2 = 49, RMSE: 0.999281
CompBias: l1 = 32, l2 = 50, RMSE: 0.999382
CompBias: l1 = 32, l2 = 51, RMSE: 0.999484
CompBias: l1 = 32, l2 = 52, RMSE: 0.999585
CompBias: l1 = 32, l2 = 53, RMSE: 0.999686
CompBias: l1 = 32, l2 = 54, RMSE: 0.999788
CompBias: l1 = 32, l2 = 55, RMSE: 0.999889
CompBias: l1 = 32, l2 = 56, RMSE: 0.999990
CompBias: l1 = 32, l2 = 57, RMSE: 1.000091
CompBias: l1 = 32, l2 = 58, RMSE: 1.000192
CompBias: l1 = 32, l2 = 59, RMSE: 1.000292
CompBias: l1 = 32, l2 = 60, RMSE: 1.000393
CompBias: l1 = 32, l2 = 61, RMSE: 1.000493
CompBias: l1 = 32, l2 = 62, RMSE: 1.000593
CompBias: l1 = 32, l2 = 63, RMSE: 1.000693
CompBias: l1 = 32, l2 = 64, RMSE: 1.000792
CompBias: l1 = 32, l2 = 65, RMSE: 1.000891
CompBias: l1 = 32, l2 = 66, RMSE: 1.000990
CompBias: l1 = 32, l2 = 67, RMSE: 1.001088
CompBias: l1 = 32, l2 = 68, RMSE: 1.001186
CompBias: l1 = 32, l2 = 69, RMSE: 1.001284
CompBias: l1 = 32, l2 = 70, RMSE: 1.001382
CompBias: l1 = 32, l2 = 71, RMSE: 1.001479
CompBias: l1 = 32, l2 = 72, RMSE: 1.001575
CompBias: l1 = 32, l2 = 73, RMSE: 1.001672
CompBias: l1 = 32, l2 = 74, RMSE: 1.001768
CompBias: l1 = 32, l2 = 75, RMSE: 1.001863
CompBias: l1 = 32, l2 = 76, RMSE: 1.001958
CompBias: l1 = 32, l2 = 77, RMSE: 1.002053
CompBias: l1 = 32, l2 = 78, RMSE: 1.002147
CompBias: l1 = 32, l2 = 79, RMSE: 1.002241
CompBias: l1 = 32, l2 = 80, RMSE: 1.002335
CompBias: l1 = 32, l2 = 81, RMSE: 1.002428
CompBias: l1 = 32, l2 = 82, RMSE: 1.002520
CompBias: l1 = 32, l2 = 83, RMSE: 1.002613
CompBias: l1 = 32, l2 = 84, RMSE: 1.002705
CompBias: l1 = 32, l2 = 85, RMSE: 1.002796
CompBias: l1 = 32, l2 = 86, RMSE: 1.002887
CompBias: l1 = 32, l2 = 87, RMSE: 1.002977
CompBias: l1 = 32, l2 = 88, RMSE: 1.003067
CompBias: l1 = 32, l2 = 89, RMSE: 1.003157
CompBias: l1 = 32, l2 = 90, RMSE: 1.003246
CompBias: l1 = 32, l2 = 91, RMSE: 1.003335
CompBias: l1 = 32, l2 = 92, RMSE: 1.003423
CompBias: l1 = 32, l2 = 93, RMSE: 1.003511
CompBias: l1 = 32, l2 = 94, RMSE: 1.003598
CompBias: l1 = 32, l2 = 95, RMSE: 1.003685
CompBias: l1 = 32, l2 = 96, RMSE: 1.003772
CompBias: l1 = 32, l2 = 97, RMSE: 1.003858
CompBias: l1 = 32, l2 = 98, RMSE: 1.003944
CompBias: l1 = 32, l2 = 99, RMSE: 1.004029
CompBias: l1 = 33, l2 = 00, RMSE: 0.997955
CompBias: l1 = 33, l2 = 01, RMSE: 0.997648
CompBias: l1 = 33, l2 = 02, RMSE: 0.997398
CompBias: l1 = 33, l2 = 03, RMSE: 0.997194
CompBias: l1 = 33, l2 = 04, RMSE: 0.997027
CompBias: l1 = 33, l2 = 05, RMSE: 0.996890
CompBias: l1 = 33, l2 = 06, RMSE: 0.996780
CompBias: l1 = 33, l2 = 07, RMSE: 0.996692
CompBias: l1 = 33, l2 = 08, RMSE: 0.996624
CompBias: l1 = 33, l2 = 09, RMSE: 0.996573
CompBias: l1 = 33, l2 = 10, RMSE: 0.996538
CompBias: l1 = 33, l2 = 11, RMSE: 0.996517
CompBias: l1 = 33, l2 = 12, RMSE: 0.996507
CompBias: l1 = 33, l2 = 13, RMSE: 0.996509
CompBias: l1 = 33, l2 = 14, RMSE: 0.996520
CompBias: l1 = 33, l2 = 15, RMSE: 0.996540
CompBias: l1 = 33, l2 = 16, RMSE: 0.996568
CompBias: l1 = 33, l2 = 17, RMSE: 0.996603
CompBias: l1 = 33, l2 = 18, RMSE: 0.996645
CompBias: l1 = 33, l2 = 19, RMSE: 0.996692
CompBias: l1 = 33, l2 = 20, RMSE: 0.996745
CompBias: l1 = 33, l2 = 21, RMSE: 0.996802
CompBias: l1 = 33, l2 = 22, RMSE: 0.996864
CompBias: l1 = 33, l2 = 23, RMSE: 0.996930
CompBias: l1 = 33, l2 = 24, RMSE: 0.997000
CompBias: l1 = 33, l2 = 25, RMSE: 0.997073
CompBias: l1 = 33, l2 = 26, RMSE: 0.997149
CompBias: l1 = 33, l2 = 27, RMSE: 0.997228
CompBias: l1 = 33, l2 = 28, RMSE: 0.997309
CompBias: l1 = 33, l2 = 29, RMSE: 0.997392
CompBias: l1 = 33, l2 = 30, RMSE: 0.997478
CompBias: l1 = 33, l2 = 31, RMSE: 0.997566
CompBias: l1 = 33, l2 = 32, RMSE: 0.997655
CompBias: l1 = 33, l2 = 33, RMSE: 0.997746
CompBias: l1 = 33, l2 = 34, RMSE: 0.997838
CompBias: l1 = 33, l2 = 35, RMSE: 0.997931
CompBias: l1 = 33, l2 = 36, RMSE: 0.998026
CompBias: l1 = 33, l2 = 37, RMSE: 0.998121
CompBias: l1 = 33, l2 = 38, RMSE: 0.998218
CompBias: l1 = 33, l2 = 39, RMSE: 0.998315
CompBias: l1 = 33, l2 = 40, RMSE: 0.998413
CompBias: l1 = 33, l2 = 41, RMSE: 0.998512
CompBias: l1 = 33, l2 = 42, RMSE: 0.998611
CompBias: l1 = 33, l2 = 43, RMSE: 0.998710
CompBias: l1 = 33, l2 = 44, RMSE: 0.998810
CompBias: l1 = 33, l2 = 45, RMSE: 0.998911
CompBias: l1 = 33, l2 = 46, RMSE: 0.999011
CompBias: l1 = 33, l2 = 47, RMSE: 0.999112
CompBias: l1 = 33, l2 = 48, RMSE: 0.999214
CompBias: l1 = 33, l2 = 49, RMSE: 0.999315
CompBias: l1 = 33, l2 = 50, RMSE: 0.999416
CompBias: l1 = 33, l2 = 51, RMSE: 0.999517
CompBias: l1 = 33, l2 = 52, RMSE: 0.999619
CompBias: l1 = 33, l2 = 53, RMSE: 0.999720
CompBias: l1 = 33, l2 = 54, RMSE: 0.999822
CompBias: l1 = 33, l2 = 55, RMSE: 0.999923
CompBias: l1 = 33, l2 = 56, RMSE: 1.000024
CompBias: l1 = 33, l2 = 57, RMSE: 1.000125
CompBias: l1 = 33, l2 = 58, RMSE: 1.000226
CompBias: l1 = 33, l2 = 59, RMSE: 1.000326
CompBias: l1 = 33, l2 = 60, RMSE: 1.000427
CompBias: l1 = 33, l2 = 61, RMSE: 1.000527
CompBias: l1 = 33, l2 = 62, RMSE: 1.000627
CompBias: l1 = 33, l2 = 63, RMSE: 1.000726
CompBias: l1 = 33, l2 = 64, RMSE: 1.000826
CompBias: l1 = 33, l2 = 65, RMSE: 1.000925
CompBias: l1 = 33, l2 = 66, RMSE: 1.001024
CompBias: l1 = 33, l2 = 67, RMSE: 1.001122
CompBias: l1 = 33, l2 = 68, RMSE: 1.001220
CompBias: l1 = 33, l2 = 69, RMSE: 1.001318
CompBias: l1 = 33, l2 = 70, RMSE: 1.001415
CompBias: l1 = 33, l2 = 71, RMSE: 1.001512
CompBias: l1 = 33, l2 = 72, RMSE: 1.001609
CompBias: l1 = 33, l2 = 73, RMSE: 1.001705
CompBias: l1 = 33, l2 = 74, RMSE: 1.001801
CompBias: l1 = 33, l2 = 75, RMSE: 1.001897
CompBias: l1 = 33, l2 = 76, RMSE: 1.001992
CompBias: l1 = 33, l2 = 77, RMSE: 1.002087
CompBias: l1 = 33, l2 = 78, RMSE: 1.002181
CompBias: l1 = 33, l2 = 79, RMSE: 1.002275
CompBias: l1 = 33, l2 = 80, RMSE: 1.002369
CompBias: l1 = 33, l2 = 81, RMSE: 1.002462
CompBias: l1 = 33, l2 = 82, RMSE: 1.002554
CompBias: l1 = 33, l2 = 83, RMSE: 1.002646
CompBias: l1 = 33, l2 = 84, RMSE: 1.002738
CompBias: l1 = 33, l2 = 85, RMSE: 1.002830
CompBias: l1 = 33, l2 = 86, RMSE: 1.002921
CompBias: l1 = 33, l2 = 87, RMSE: 1.003011
CompBias: l1 = 33, l2 = 88, RMSE: 1.003101
CompBias: l1 = 33, l2 = 89, RMSE: 1.003191
CompBias: l1 = 33, l2 = 90, RMSE: 1.003280
CompBias: l1 = 33, l2 = 91, RMSE: 1.003369
CompBias: l1 = 33, l2 = 92, RMSE: 1.003457
CompBias: l1 = 33, l2 = 93, RMSE: 1.003545
CompBias: l1 = 33, l2 = 94, RMSE: 1.003632
CompBias: l1 = 33, l2 = 95, RMSE: 1.003719
CompBias: l1 = 33, l2 = 96, RMSE: 1.003806
CompBias: l1 = 33, l2 = 97, RMSE: 1.003892
CompBias: l1 = 33, l2 = 98, RMSE: 1.003977
CompBias: l1 = 33, l2 = 99, RMSE: 1.004063
CompBias: l1 = 34, l2 = 00, RMSE: 0.997989
CompBias: l1 = 34, l2 = 01, RMSE: 0.997682
CompBias: l1 = 34, l2 = 02, RMSE: 0.997432
CompBias: l1 = 34, l2 = 03, RMSE: 0.997228
CompBias: l1 = 34, l2 = 04, RMSE: 0.997061
CompBias: l1 = 34, l2 = 05, RMSE: 0.996924
CompBias: l1 = 34, l2 = 06, RMSE: 0.996814
CompBias: l1 = 34, l2 = 07, RMSE: 0.996726
CompBias: l1 = 34, l2 = 08, RMSE: 0.996658
CompBias: l1 = 34, l2 = 09, RMSE: 0.996607
CompBias: l1 = 34, l2 = 10, RMSE: 0.996572
CompBias: l1 = 34, l2 = 11, RMSE: 0.996551
CompBias: l1 = 34, l2 = 12, RMSE: 0.996541
CompBias: l1 = 34, l2 = 13, RMSE: 0.996543
CompBias: l1 = 34, l2 = 14, RMSE: 0.996554
CompBias: l1 = 34, l2 = 15, RMSE: 0.996574
CompBias: l1 = 34, l2 = 16, RMSE: 0.996602
CompBias: l1 = 34, l2 = 17, RMSE: 0.996637
CompBias: l1 = 34, l2 = 18, RMSE: 0.996678
CompBias: l1 = 34, l2 = 19, RMSE: 0.996726
CompBias: l1 = 34, l2 = 20, RMSE: 0.996779
CompBias: l1 = 34, l2 = 21, RMSE: 0.996836
CompBias: l1 = 34, l2 = 22, RMSE: 0.996898
CompBias: l1 = 34, l2 = 23, RMSE: 0.996964
CompBias: l1 = 34, l2 = 24, RMSE: 0.997034
CompBias: l1 = 34, l2 = 25, RMSE: 0.997107
CompBias: l1 = 34, l2 = 26, RMSE: 0.997183
CompBias: l1 = 34, l2 = 27, RMSE: 0.997262
CompBias: l1 = 34, l2 = 28, RMSE: 0.997343
CompBias: l1 = 34, l2 = 29, RMSE: 0.997426
CompBias: l1 = 34, l2 = 30, RMSE: 0.997512
CompBias: l1 = 34, l2 = 31, RMSE: 0.997600
CompBias: l1 = 34, l2 = 32, RMSE: 0.997689
CompBias: l1 = 34, l2 = 33, RMSE: 0.997780
CompBias: l1 = 34, l2 = 34, RMSE: 0.997872
CompBias: l1 = 34, l2 = 35, RMSE: 0.997965
CompBias: l1 = 34, l2 = 36, RMSE: 0.998060
CompBias: l1 = 34, l2 = 37, RMSE: 0.998155
CompBias: l1 = 34, l2 = 38, RMSE: 0.998252
CompBias: l1 = 34, l2 = 39, RMSE: 0.998349
CompBias: l1 = 34, l2 = 40, RMSE: 0.998447
CompBias: l1 = 34, l2 = 41, RMSE: 0.998546
CompBias: l1 = 34, l2 = 42, RMSE: 0.998645
CompBias: l1 = 34, l2 = 43, RMSE: 0.998744
CompBias: l1 = 34, l2 = 44, RMSE: 0.998844
CompBias: l1 = 34, l2 = 45, RMSE: 0.998945
CompBias: l1 = 34, l2 = 46, RMSE: 0.999046
CompBias: l1 = 34, l2 = 47, RMSE: 0.999146
CompBias: l1 = 34, l2 = 48, RMSE: 0.999248
CompBias: l1 = 34, l2 = 49, RMSE: 0.999349
CompBias: l1 = 34, l2 = 50, RMSE: 0.999450
CompBias: l1 = 34, l2 = 51, RMSE: 0.999551
CompBias: l1 = 34, l2 = 52, RMSE: 0.999653
CompBias: l1 = 34, l2 = 53, RMSE: 0.999754
CompBias: l1 = 34, l2 = 54, RMSE: 0.999856
CompBias: l1 = 34, l2 = 55, RMSE: 0.999957
CompBias: l1 = 34, l2 = 56, RMSE: 1.000058
CompBias: l1 = 34, l2 = 57, RMSE: 1.000159
CompBias: l1 = 34, l2 = 58, RMSE: 1.000260
CompBias: l1 = 34, l2 = 59, RMSE: 1.000360
CompBias: l1 = 34, l2 = 60, RMSE: 1.000461
CompBias: l1 = 34, l2 = 61, RMSE: 1.000561
CompBias: l1 = 34, l2 = 62, RMSE: 1.000661
CompBias: l1 = 34, l2 = 63, RMSE: 1.000760
CompBias: l1 = 34, l2 = 64, RMSE: 1.000860
CompBias: l1 = 34, l2 = 65, RMSE: 1.000959
CompBias: l1 = 34, l2 = 66, RMSE: 1.001058
CompBias: l1 = 34, l2 = 67, RMSE: 1.001156
CompBias: l1 = 34, l2 = 68, RMSE: 1.001254
CompBias: l1 = 34, l2 = 69, RMSE: 1.001352
CompBias: l1 = 34, l2 = 70, RMSE: 1.001449
CompBias: l1 = 34, l2 = 71, RMSE: 1.001546
CompBias: l1 = 34, l2 = 72, RMSE: 1.001643
CompBias: l1 = 34, l2 = 73, RMSE: 1.001739
CompBias: l1 = 34, l2 = 74, RMSE: 1.001835
CompBias: l1 = 34, l2 = 75, RMSE: 1.001931
CompBias: l1 = 34, l2 = 76, RMSE: 1.002026
CompBias: l1 = 34, l2 = 77, RMSE: 1.002121
CompBias: l1 = 34, l2 = 78, RMSE: 1.002215
CompBias: l1 = 34, l2 = 79, RMSE: 1.002309
CompBias: l1 = 34, l2 = 80, RMSE: 1.002403
CompBias: l1 = 34, l2 = 81, RMSE: 1.002496
CompBias: l1 = 34, l2 = 82, RMSE: 1.002588
CompBias: l1 = 34, l2 = 83, RMSE: 1.002680
CompBias: l1 = 34, l2 = 84, RMSE: 1.002772
CompBias: l1 = 34, l2 = 85, RMSE: 1.002864
CompBias: l1 = 34, l2 = 86, RMSE: 1.002955
CompBias: l1 = 34, l2 = 87, RMSE: 1.003045
CompBias: l1 = 34, l2 = 88, RMSE: 1.003135
CompBias: l1 = 34, l2 = 89, RMSE: 1.003225
CompBias: l1 = 34, l2 = 90, RMSE: 1.003314
CompBias: l1 = 34, l2 = 91, RMSE: 1.003403
CompBias: l1 = 34, l2 = 92, RMSE: 1.003491
CompBias: l1 = 34, l2 = 93, RMSE: 1.003579
CompBias: l1 = 34, l2 = 94, RMSE: 1.003666
CompBias: l1 = 34, l2 = 95, RMSE: 1.003753
CompBias: l1 = 34, l2 = 96, RMSE: 1.003840
CompBias: l1 = 34, l2 = 97, RMSE: 1.003926
CompBias: l1 = 34, l2 = 98, RMSE: 1.004011
CompBias: l1 = 34, l2 = 99, RMSE: 1.004097
CompBias: l1 = 35, l2 = 00, RMSE: 0.998024
CompBias: l1 = 35, l2 = 01, RMSE: 0.997716
CompBias: l1 = 35, l2 = 02, RMSE: 0.997466
CompBias: l1 = 35, l2 = 03, RMSE: 0.997262
CompBias: l1 = 35, l2 = 04, RMSE: 0.997095
CompBias: l1 = 35, l2 = 05, RMSE: 0.996958
CompBias: l1 = 35, l2 = 06, RMSE: 0.996848
CompBias: l1 = 35, l2 = 07, RMSE: 0.996760
CompBias: l1 = 35, l2 = 08, RMSE: 0.996692
CompBias: l1 = 35, l2 = 09, RMSE: 0.996641
CompBias: l1 = 35, l2 = 10, RMSE: 0.996606
CompBias: l1 = 35, l2 = 11, RMSE: 0.996585
CompBias: l1 = 35, l2 = 12, RMSE: 0.996575
CompBias: l1 = 35, l2 = 13, RMSE: 0.996577
CompBias: l1 = 35, l2 = 14, RMSE: 0.996588
CompBias: l1 = 35, l2 = 15, RMSE: 0.996608
CompBias: l1 = 35, l2 = 16, RMSE: 0.996636
CompBias: l1 = 35, l2 = 17, RMSE: 0.996671
CompBias: l1 = 35, l2 = 18, RMSE: 0.996713
CompBias: l1 = 35, l2 = 19, RMSE: 0.996760
CompBias: l1 = 35, l2 = 20, RMSE: 0.996813
CompBias: l1 = 35, l2 = 21, RMSE: 0.996870
CompBias: l1 = 35, l2 = 22, RMSE: 0.996932
CompBias: l1 = 35, l2 = 23, RMSE: 0.996998
CompBias: l1 = 35, l2 = 24, RMSE: 0.997068
CompBias: l1 = 35, l2 = 25, RMSE: 0.997141
CompBias: l1 = 35, l2 = 26, RMSE: 0.997217
CompBias: l1 = 35, l2 = 27, RMSE: 0.997296
CompBias: l1 = 35, l2 = 28, RMSE: 0.997377
CompBias: l1 = 35, l2 = 29, RMSE: 0.997461
CompBias: l1 = 35, l2 = 30, RMSE: 0.997546
CompBias: l1 = 35, l2 = 31, RMSE: 0.997634
CompBias: l1 = 35, l2 = 32, RMSE: 0.997723
CompBias: l1 = 35, l2 = 33, RMSE: 0.997814
CompBias: l1 = 35, l2 = 34, RMSE: 0.997906
CompBias: l1 = 35, l2 = 35, RMSE: 0.997999
CompBias: l1 = 35, l2 = 36, RMSE: 0.998094
CompBias: l1 = 35, l2 = 37, RMSE: 0.998189
CompBias: l1 = 35, l2 = 38, RMSE: 0.998286
CompBias: l1 = 35, l2 = 39, RMSE: 0.998383
CompBias: l1 = 35, l2 = 40, RMSE: 0.998481
CompBias: l1 = 35, l2 = 41, RMSE: 0.998580
CompBias: l1 = 35, l2 = 42, RMSE: 0.998679
CompBias: l1 = 35, l2 = 43, RMSE: 0.998779
CompBias: l1 = 35, l2 = 44, RMSE: 0.998879
CompBias: l1 = 35, l2 = 45, RMSE: 0.998979
CompBias: l1 = 35, l2 = 46, RMSE: 0.999080
CompBias: l1 = 35, l2 = 47, RMSE: 0.999181
CompBias: l1 = 35, l2 = 48, RMSE: 0.999282
CompBias: l1 = 35, l2 = 49, RMSE: 0.999383
CompBias: l1 = 35, l2 = 50, RMSE: 0.999484
CompBias: l1 = 35, l2 = 51, RMSE: 0.999586
CompBias: l1 = 35, l2 = 52, RMSE: 0.999687
CompBias: l1 = 35, l2 = 53, RMSE: 0.999788
CompBias: l1 = 35, l2 = 54, RMSE: 0.999890
CompBias: l1 = 35, l2 = 55, RMSE: 0.999991
CompBias: l1 = 35, l2 = 56, RMSE: 1.000092
CompBias: l1 = 35, l2 = 57, RMSE: 1.000193
CompBias: l1 = 35, l2 = 58, RMSE: 1.000294
CompBias: l1 = 35, l2 = 59, RMSE: 1.000394
CompBias: l1 = 35, l2 = 60, RMSE: 1.000495
CompBias: l1 = 35, l2 = 61, RMSE: 1.000595
CompBias: l1 = 35, l2 = 62, RMSE: 1.000695
CompBias: l1 = 35, l2 = 63, RMSE: 1.000795
CompBias: l1 = 35, l2 = 64, RMSE: 1.000894
CompBias: l1 = 35, l2 = 65, RMSE: 1.000993
CompBias: l1 = 35, l2 = 66, RMSE: 1.001092
CompBias: l1 = 35, l2 = 67, RMSE: 1.001190
CompBias: l1 = 35, l2 = 68, RMSE: 1.001288
CompBias: l1 = 35, l2 = 69, RMSE: 1.001386
CompBias: l1 = 35, l2 = 70, RMSE: 1.001484
CompBias: l1 = 35, l2 = 71, RMSE: 1.001581
CompBias: l1 = 35, l2 = 72, RMSE: 1.001677
CompBias: l1 = 35, l2 = 73, RMSE: 1.001774
CompBias: l1 = 35, l2 = 74, RMSE: 1.001870
CompBias: l1 = 35, l2 = 75, RMSE: 1.001965
CompBias: l1 = 35, l2 = 76, RMSE: 1.002060
CompBias: l1 = 35, l2 = 77, RMSE: 1.002155
CompBias: l1 = 35, l2 = 78, RMSE: 1.002249
CompBias: l1 = 35, l2 = 79, RMSE: 1.002343
CompBias: l1 = 35, l2 = 80, RMSE: 1.002437
CompBias: l1 = 35, l2 = 81, RMSE: 1.002530
CompBias: l1 = 35, l2 = 82, RMSE: 1.002622
CompBias: l1 = 35, l2 = 83, RMSE: 1.002715
CompBias: l1 = 35, l2 = 84, RMSE: 1.002806
CompBias: l1 = 35, l2 = 85, RMSE: 1.002898
CompBias: l1 = 35, l2 = 86, RMSE: 1.002989
CompBias: l1 = 35, l2 = 87, RMSE: 1.003079
CompBias: l1 = 35, l2 = 88, RMSE: 1.003169
CompBias: l1 = 35, l2 = 89, RMSE: 1.003259
CompBias: l1 = 35, l2 = 90, RMSE: 1.003348
CompBias: l1 = 35, l2 = 91, RMSE: 1.003437
CompBias: l1 = 35, l2 = 92, RMSE: 1.003525
CompBias: l1 = 35, l2 = 93, RMSE: 1.003613
CompBias: l1 = 35, l2 = 94, RMSE: 1.003700
CompBias: l1 = 35, l2 = 95, RMSE: 1.003787
CompBias: l1 = 35, l2 = 96, RMSE: 1.003874
CompBias: l1 = 35, l2 = 97, RMSE: 1.003960
CompBias: l1 = 35, l2 = 98, RMSE: 1.004045
CompBias: l1 = 35, l2 = 99, RMSE: 1.004131
CompBias: l1 = 36, l2 = 00, RMSE: 0.998058
CompBias: l1 = 36, l2 = 01, RMSE: 0.997751
CompBias: l1 = 36, l2 = 02, RMSE: 0.997501
CompBias: l1 = 36, l2 = 03, RMSE: 0.997297
CompBias: l1 = 36, l2 = 04, RMSE: 0.997129
CompBias: l1 = 36, l2 = 05, RMSE: 0.996993
CompBias: l1 = 36, l2 = 06, RMSE: 0.996882
CompBias: l1 = 36, l2 = 07, RMSE: 0.996794
CompBias: l1 = 36, l2 = 08, RMSE: 0.996726
CompBias: l1 = 36, l2 = 09, RMSE: 0.996676
CompBias: l1 = 36, l2 = 10, RMSE: 0.996640
CompBias: l1 = 36, l2 = 11, RMSE: 0.996619
CompBias: l1 = 36, l2 = 12, RMSE: 0.996610
CompBias: l1 = 36, l2 = 13, RMSE: 0.996611
CompBias: l1 = 36, l2 = 14, RMSE: 0.996622
CompBias: l1 = 36, l2 = 15, RMSE: 0.996642
CompBias: l1 = 36, l2 = 16, RMSE: 0.996670
